"","french_name","species","year","estimate","se","infIC","supIC","GR","infGR","supGR","pval"
"1252","Hirondelle de fenêtre","DELURB",2003,0.121711849331422,0.0919928093320147,-0.0585940569593265,0.302017755622171,1.12942860927826,0.943089532094154,1.35258524248879,0.185815992888553
"1253","Hirondelle de fenêtre","DELURB",2004,0.41734302166097,0.0860724452484674,0.248641028973974,0.586045014347966,1.51792310414736,1.28228164848338,1.79686775743029,1.24247317948903e-06
"1254","Hirondelle de fenêtre","DELURB",2005,0.241499394593943,0.0800176789422725,0.0846647438670889,0.398334045320797,1.27315668414053,1.08835212880204,1.4893414543654,0.00254385537902077
"1255","Hirondelle de fenêtre","DELURB",2006,0.192660129982922,0.0803931815536497,0.0350894941377685,0.350230765828075,1.21247064106647,1.03571239483989,1.41939505867882,0.0165536899840903
"1256","Hirondelle de fenêtre","DELURB",2007,0.0856166921855536,0.0813031511779449,-0.0737374841232185,0.244970868494326,1.08938867707286,0.928915516907551,1.27758409471447,0.29231577232762
"1257","Hirondelle de fenêtre","DELURB",2008,0.0542880757163332,0.0752707741546305,-0.0932426416267426,0.201818793059409,1.05578870543821,0.910972433644022,1.22362625844996,0.470763642335499
"1258","Hirondelle de fenêtre","DELURB",2009,0.104568722355305,0.0731123156472096,-0.0387314163132253,0.247868861023836,1.1102316889812,0.962009054389693,1.28129189386895,0.15264593535264
"1259","Hirondelle de fenêtre","DELURB",2010,0.186181021888064,0.076607490541354,0.0360303404270101,0.336331703349118,1.20464030690423,1.03668729954912,1.39980326724314,0.0150853311947571
"1260","Hirondelle de fenêtre","DELURB",2011,0.0188180636583649,0.0793558430913694,-0.136719388800719,0.174355516117449,1.01899623930365,0.872214945076834,1.19047872497016,0.812551906014431
"1261","Hirondelle de fenêtre","DELURB",2012,-0.121862394942534,0.0826178763714176,-0.283793432630512,0.0400686427454443,0.885270177775335,0.752922157793243,1.04088222075353,0.14020920050132
"1262","Hirondelle de fenêtre","DELURB",2013,-0.241209951316034,0.086782239375359,-0.411303140491737,-0.07111676214033,0.785676655223254,0.662785983875502,0.931353138992679,0.00544451318565964
"1263","Hirondelle de fenêtre","DELURB",2014,-0.267256812534992,0.0852315666580246,-0.43431068318472,-0.100202941885264,0.765476462269849,0.647710991308714,0.904653807256275,0.00171470622440746
"1264","Hirondelle de fenêtre","DELURB",2015,-0.27334300771246,0.0903355863496367,-0.450400756957748,-0.0962852584671723,0.760831771700677,0.637372668900213,0.908204905974432,0.0024792552216757
"1265","Hirondelle de fenêtre","DELURB",2016,0.0152522029040292,0.0908058632373895,-0.162727289041254,0.193231694849313,1.01536911136504,0.849822912837583,1.213163844773,0.866610847710924
"1266","Hirondelle de fenêtre","DELURB",2017,-0.00633506120763529,0.0856680734024143,-0.174244485076367,0.161574362661097,0.993684962985474,0.840091482718703,1.17535985779547,0.94105103262197
"1267","Hirondelle de fenêtre","DELURB",2018,-0.392007900079849,0.0837592959775231,-0.556176120195794,-0.227839679963904,0.675698775865257,0.573397480105815,0.796251904737272,2.86634538465334e-06
"1268","Hirondelle de fenêtre","DELURB",2019,0.0892315578601104,0.0805841517143482,-0.0687133795000121,0.247176495220233,1.09333379705127,0.933594228978566,1.28040507821304,0.268160346937881
"1269","Hirondelle de fenêtre","DELURB",2020,-0.126834927663251,0.097924079901607,-0.318766124270401,0.0650962689438986,0.880879069362708,0.727045567736577,1.06726176360166,0.195238357202082
"1270","Hirondelle de fenêtre","DELURB",2021,-0.222580215970084,0.0782565918417872,-0.375963135979987,-0.0691972959601813,0.800450795237824,0.686627644430984,0.933142556658694,0.00445180602491998
"1271","Hirondelle de fenêtre","DELURB",2022,-0.14714183008395,0.0776477360970129,-0.299331392834095,0.00504773266619551,0.863171545041531,0.741313702675646,1.00506049393151,0.0580934762779516
"1272","Hirondelle de fenêtre","DELURB",2023,0.144265126501937,0.0769263667989617,-0.00651055242402807,0.295040805427902,1.15519033950193,0.993510595303054,1.34318116665029,0.0607423290175861
"1273","Hirondelle de fenêtre","DELURB",2024,-0.278057323125712,0.0835566517627467,-0.441828360580696,-0.114286285670728,0.757253412137627,0.642859966097992,0.892002551776058,0.000875440950564895
"1274","Pic épeiche","DENMAJ",2001,-0.332154340558294,0,-0.332154340558294,-0.332154340558294,0.717376594005661,0.717376594005661,0.717376594005661,NA
"1275","Pic épeiche","DENMAJ",2002,-0.199106245636145,0.0379304466060608,-0.273449920984024,-0.124762570288266,0.819462824358587,0.760750433035024,0.882706458446192,1.52723006382334e-07
"1276","Pic épeiche","DENMAJ",2003,-0.141933044963401,0.0320684362471726,-0.204787180007859,-0.0790789099189429,0.867679350043702,0.814820708096845,0.923967011406368,9.60222390844363e-06
"1277","Pic épeiche","DENMAJ",2004,-0.118751281393718,0.0284082577505473,-0.17443146658479,-0.063071096202645,0.888028642543394,0.83993441583081,0.938876720746624,2.91294198384125e-05
"1278","Pic épeiche","DENMAJ",2005,-0.0332187473706835,0.0258105455628762,-0.0838074166739209,0.0173699219325538,0.967326936219959,0.919608340275707,1.01752165629137,0.198086520247399
"1279","Pic épeiche","DENMAJ",2006,0.0708879827094732,0.024128407586759,0.0235963038394255,0.118179661579521,1.0734609729436,1.02387689927534,1.1254462926633,0.00330393499185066
"1280","Pic épeiche","DENMAJ",2007,0.00479433323321274,0.024378012983192,-0.0429865722138436,0.0525752386802691,1.00480584443762,0.957924252782692,1.05398185929951,0.844088695964693
"1281","Pic épeiche","DENMAJ",2008,-0.0332309261002289,0.0229272719239522,-0.0781683790711752,0.0117065268707174,0.967315155478558,0.924808695003862,1.01177531642325,0.14722422665136
"1282","Pic épeiche","DENMAJ",2009,-0.183846919975438,0.0244476694173967,-0.231764352033536,-0.135929487917341,0.832063166328034,0.793133001466021,0.872904180610488,5.47686002896605e-14
"1283","Pic épeiche","DENMAJ",2010,0.031129761509074,0.0220488538429597,-0.0120859920231271,0.0743455150412751,1.03161935968657,0.987986750229454,1.07717892272641,0.157992967720942
"1284","Pic épeiche","DENMAJ",2011,0.078061499882902,0.0224496275638696,0.0340602298577177,0.122062769908086,1.08118914963157,1.03464692148836,1.12982501856714,0.00050670876433294
"1285","Pic épeiche","DENMAJ",2012,0.0599166047159157,0.0230409559107849,0.0147563311307773,0.105076878301054,1.06174799807722,1.01486574329661,1.11079600318278,0.00931045185993535
"1286","Pic épeiche","DENMAJ",2013,-0.0626716525794459,0.0243605670610795,-0.110418364019162,-0.01492494113973,0.939251823977006,0.895459428914483,0.985185883757535,0.010091794878412
"1287","Pic épeiche","DENMAJ",2014,-0.0768628867256158,0.0251002759819518,-0.126059427650241,-0.0276663458009902,0.926016814099828,0.881562456041399,0.972712862394547,0.00219692567144801
"1288","Pic épeiche","DENMAJ",2015,0.111255322319161,0.0255246389678165,0.061227029942241,0.161283614696082,1.1176802391378,1.06314025146065,1.175018173983,1.30812067104376e-05
"1289","Pic épeiche","DENMAJ",2016,-0.0100240810756208,0.0276841808161791,-0.0642850754753319,0.0442369133240902,0.990025992571315,0.937737635420911,1.04522995446042,0.717287042365638
"1290","Pic épeiche","DENMAJ",2017,-0.00749525568662647,0.0257812945220236,-0.0580265929497927,0.0430360815765398,0.992532763694433,0.943624853334789,1.04397556245522,0.771261981014019
"1291","Pic épeiche","DENMAJ",2018,0.0325195287678506,0.0248491255761559,-0.016184757361415,0.0812238148971162,1.03305406722004,0.983945512084033,1.08461362208919,0.190643108669054
"1292","Pic épeiche","DENMAJ",2019,0.113755033073141,0.0237798076613154,0.0671466100569626,0.160363456089319,1.1204776113051,1.06945225913812,1.17393746818373,1.72113078111498e-06
"1293","Pic épeiche","DENMAJ",2020,0.106658376359846,0.0303741206769336,0.0471250998330563,0.166191652886636,1.11255411476411,1.04825313716989,1.18079938364921,0.000445604691892385
"1294","Pic épeiche","DENMAJ",2021,0.181582141564249,0.0216836390721969,0.139082208982743,0.224082074145755,1.19911302968444,1.14921857221009,1.25117370422739,5.56217957274453e-17
"1295","Pic épeiche","DENMAJ",2022,0.111184726437168,0.0223604635976383,0.0673582177857971,0.155011235088539,1.1176013383006,1.06967858744734,1.1676710799194,6.61358407368421e-07
"1296","Pic épeiche","DENMAJ",2023,0.142847481506126,0.0218465554115809,0.100028232899428,0.185666730112825,1.15355384995261,1.1052021206955,1.20402092958625,6.20670717387748e-11
"1297","Pic épeiche","DENMAJ",2024,0.154702589987097,0.022558920464596,0.110487105876489,0.198918074097705,1.16731073957199,1.11682194851913,1.22008200548608,6.99719158709824e-12
"1298","Pic mar","DENMED",2001,-0.351696912531436,0,-0.351696912531436,-0.351696912531436,0.70349330967383,0.70349330967383,0.70349330967383,NA
"1299","Pic mar","DENMED",2002,-0.29459957486959,0.203688008340195,-0.693828071216372,0.104628921477192,0.744829776321086,0.499659670548507,1.11029852596571,0.148085356425467
"1300","Pic mar","DENMED",2003,-0.249453687758671,0.185120039034953,-0.612288964267178,0.113381588749836,0.779226367713218,0.542108580669931,1.12005925342331,0.177811542580216
"1301","Pic mar","DENMED",2004,-0.0757429868663505,0.123553616843563,-0.317908075879735,0.166422102147034,0.92705444111034,0.727669675735055,1.18107152935053,0.539851616784118
"1302","Pic mar","DENMED",2005,-0.190460798987982,0.11797357904118,-0.421689013908695,0.0407674159327305,0.826578159794331,0.655937995271365,1.04160981552277,0.106432877462013
"1303","Pic mar","DENMED",2006,0.0933449461572788,0.100683008059463,-0.103993749639269,0.290683641953827,1.09784036577624,0.901230930422017,1.33734143829631,0.353865698905138
"1304","Pic mar","DENMED",2007,-0.0799737972049791,0.105280196170467,-0.286322981699094,0.126375387289135,0.923140534931943,0.751020011051302,1.13470804332033,0.447476907246098
"1305","Pic mar","DENMED",2008,-0.239053015473758,0.108794954989525,-0.452291127253226,-0.0258149036942897,0.787373138306205,0.636168936648083,0.974515452126063,0.0280004310022401
"1306","Pic mar","DENMED",2009,-0.473958163875224,0.125650329675487,-0.720232810039179,-0.227683517711269,0.622533296403562,0.486638948338279,0.796376258937844,0.000161917803173706
"1307","Pic mar","DENMED",2010,0.0540292567523707,0.093548556092887,-0.129325913189688,0.237384426694429,1.05551548265845,0.878687543013795,1.26792844964026,0.563565891953808
"1308","Pic mar","DENMED",2011,-0.14886019258427,0.101549016971515,-0.347896265848439,0.0501758806798999,0.861689577070942,0.706172126581443,1.05145601091218,0.142676904122881
"1309","Pic mar","DENMED",2012,-0.0330585995095607,0.101024828894927,-0.231067264143617,0.164950065124495,0.967481863965143,0.793686077625388,1.17933422733322,0.743492099850205
"1310","Pic mar","DENMED",2013,0.0124771532464965,0.0997144535461848,-0.182963175704026,0.207917482197019,1.01255531767462,0.832798822402771,1.23111157673478,0.900421556922122
"1311","Pic mar","DENMED",2014,-0.210330059512042,0.109426572338483,-0.424806141295468,0.00414602227138414,0.810316749076869,0.653896536378974,1.00415462891205,0.0545917449669553
"1312","Pic mar","DENMED",2015,-0.0448316662838451,0.118885299295965,-0.277846852903937,0.188183520336247,0.956158421987299,0.757412808204694,1.20705501416628,0.706099166690578
"1313","Pic mar","DENMED",2016,0.171272340280059,0.117472404113487,-0.0589735717823762,0.401518252342494,1.18681392224913,0.94273168354597,1.49409138424877,0.144846232906372
"1314","Pic mar","DENMED",2017,-0.0140343173536197,0.115484132002158,-0.240383216077849,0.212314581370609,0.986063704585379,0.786326470375477,1.23653681534637,0.903274472169297
"1315","Pic mar","DENMED",2018,0.00892652669565243,0.111991360144226,-0.210576539187031,0.228429592578336,1.00896648694866,0.810117047080171,1.25662504628764,0.936470069311283
"1316","Pic mar","DENMED",2019,0.332960674883455,0.0999831414785405,0.136993717585515,0.528927632181394,1.39509243521845,1.14682094369326,1.69711140479863,0.000867935477222191
"1317","Pic mar","DENMED",2020,-0.0451006987458647,0.143061962217444,-0.325502144692055,0.235300747200325,0.955901218932488,0.722164631443711,1.26528924371428,0.752569641817475
"1318","Pic mar","DENMED",2021,0.564437314688337,0.086800308467454,0.394308710092127,0.734565919284546,1.75845804577917,1.48335840570866,2.08457692144081,7.88852944049621e-11
"1319","Pic mar","DENMED",2022,0.340786560842883,0.0942198751185684,0.156115605610489,0.525457516075277,1.40605310204366,1.16896133376741,1.69123243742804,0.000298119496840165
"1320","Pic mar","DENMED",2023,0.360261575168428,0.0940558222889585,0.175912163482069,0.544610986854787,1.43370438698297,1.1923333236436,1.72393761752198,0.000127989562388167
"1321","Pic mar","DENMED",2024,0.512658122842232,0.0921424643538615,0.332058892708664,0.693257352975801,1.66972363188125,1.39383493281003,2.00022035697012,2.6403014326924e-08
"1322","Pic épeichette","DENMIN",2001,0.47486023753852,0,0.47486023753852,0.47486023753852,1.60778947316783,1.60778947316783,1.60778947316783,NA
"1323","Pic épeichette","DENMIN",2002,-0.0835288686292786,0.151338027918283,-0.380151403349113,0.213093666090555,0.919864531059792,0.683757878142345,1.23750055765456,0.580992370690916
"1324","Pic épeichette","DENMIN",2003,-0.0300223868483135,0.129472451147441,-0.283788391097298,0.223743617400671,0.97042380857473,0.752925953684878,1.25075030770267,0.816629329911844
